filename,folder,q,RR-2D-xy,RR-1D-x,DET-2D-xy,DET-1D-x,ENT-2D-xy,ENT-1D-x
ad10q1_preprocessed_calibrated.csv,10,1,0.089888,0.279072,0.6055535777856889,0.7276688453159041,2.5985562553031274,2.863413437466419
ad10q2_preprocessed_calibrated.csv,10,2,0.07746031746031747,0.27015873015873015,0.6053864168618267,0.7257008561356387,2.3510842817627253,2.516189992912343
ad10q3_preprocessed_calibrated.csv,10,3,0.09278463648834019,0.23753086419753086,0.6570076877587226,0.6465696465696466,2.39226159067233,2.453458178657881
ad10q4_preprocessed_calibrated.csv,10,4,0.07843365771225454,0.29444671056465244,0.6482169390787519,0.7710271126063725,2.4258018659154423,3.222043516847043
ad10q5_preprocessed_calibrated.csv,10,5,0.08637691745799854,0.2408692476260044,0.4788583509513742,0.5981804397270659,2.485405021440185,2.3031351527712007
ad11q1_preprocessed_calibrated.csv,11,1,0.09495982468955443,0.31861760409057704,0.5084134615384616,0.7560538759134546,2.041067855472132,2.7581012692697104
ad11q2_preprocessed_calibrated.csv,11,2,0.09669446027172997,0.30448041473729826,0.547846294298282,0.6312696028043542,2.001978251005046,2.303832958248629
ad11q3_preprocessed_calibrated.csv,11,3,0.09576774436798945,0.23187859364690358,0.5895669291338582,0.6313008130081301,2.1599855375066497,2.291344951885192
ad11q4_preprocessed_calibrated.csv,11,4,0.08220626256822752,0.24226946279804654,0.5585686329326252,0.6472597054568738,2.0872306797365012,2.4562288827811116
ad11q5_preprocessed_calibrated.csv,11,5,0.19679556517036237,0.35586803677663603,0.7162487117828925,0.7556990881458967,2.4080966106125694,2.7431922904622046
ad12q1_preprocessed_calibrated.csv,12,1,0.12242430047532955,0.37912620778007927,0.4697310513447433,0.6918995736617717,1.8962077240002213,2.558961495482325
ad12q2_preprocessed_calibrated.csv,12,2,0.09026256796103997,0.2850627431781288,0.47701969740222666,0.611136219831872,2.0626376120071694,2.192948982336594
