filename,folder,q,RR-2D-xy,RR-1D-x,DET-2D-xy,DET-1D-x,ENT-2D-xy,ENT-1D-x
m1q1_preprocessed_calibrated.csv,1,1,0.09789932619896947,0.2910556216144801,0.7004048582995951,0.825692237857467,1.572877699905245,2.0436400595494733
m1q2_preprocessed_calibrated.csv,1,2,0.10571021142042285,0.3074586149172298,0.7771260997067448,0.8907037709215567,2.2902510548072486,2.7968503015750987
m1q3_preprocessed_calibrated.csv,1,3,0.1126530612244898,0.21714285714285714,0.8188405797101449,0.8214285714285714,1.9242400327679352,2.6332254825690358
m1q4_preprocessed_calibrated.csv,1,4,0.21675380637747774,0.40653835104854924,0.8970471293007475,0.9409254077277481,2.8185803632629876,3.4488471276935133
m1q5_preprocessed_calibrated.csv,1,5,0.1942554799697657,0.43209876543209874,0.8158236057068742,0.8845481049562682,1.9810460494170377,2.5420072752039786
m10q1_preprocessed_calibrated.csv,10,1,0.24973745011552195,0.3521319050619618,0.9755046257359126,0.9714434834476589,4.052567382743357,3.857501469743565
m10q2_preprocessed_calibrated.csv,10,2,0.09963540931325732,0.27684807614048784,0.8706343252479787,0.9091045447727614,2.7786501577691975,2.9506502599746662
m10q3_preprocessed_calibrated.csv,10,3,0.10343428880475933,0.22856949702541915,0.8993464052287582,0.8624667258207631,2.7859447013895395,2.565702980315968
m10q4_preprocessed_calibrated.csv,10,4,0.11349108367626887,0.30599451303155006,0.833927600169215,0.876630654054781,2.574438636798703,2.7112210917771655
m10q5_preprocessed_calibrated.csv,10,5,0.1450887573964497,0.3306508875739645,0.8466557911908646,0.8926270579813886,2.1133210983113644,2.5365119041030146
m11q1_preprocessed_calibrated.csv,11,1,0.2334138121824858,0.38287812484281475,0.9719857773946773,0.9794403573305307,4.268438554863838,4.101259996168673
m11q2_preprocessed_calibrated.csv,11,2,0.14202348501883957,0.309281573419478,0.9022977408766171,0.9334645599475093,3.228557029602725,3.469508126161656
m11q3_preprocessed_calibrated.csv,11,3,0.09705075445816186,0.23491083676268862,0.901060070671378,0.9124087591240876,2.7836406795087183,2.943340950536571
m11q4_preprocessed_calibrated.csv,11,4,0.06873914930555555,0.24488661024305555,0.7438831886345698,0.8317363611188037,2.1234640346854285,2.277726690123274
m11q5_preprocessed_calibrated.csv,11,5,0.08082279587436629,0.2632130994697279,0.6827685652487383,0.8100509187513837,1.6338832511770565,2.1484966295042534
m12q1_preprocessed_calibrated.csv,12,1,0.10023597004206422,0.24489586539448036,0.8601160013647219,0.8556067588325653,2.4184268497284003,2.577420371127143
m12q2_preprocessed_calibrated.csv,12,2,0.12269471117207743,0.289437585733882,0.8062111801242235,0.8620326487625066,2.207391761554413,2.26106357689112
m12q3_preprocessed_calibrated.csv,12,3,0.10106122448979592,0.2348734693877551,0.7835218093699515,0.7336299179758098,1.9735652733234448,1.955095120523267
m12q4_preprocessed_calibrated.csv,12,4,0.07093425605536333,0.29209919261822376,0.736449864498645,0.8132609410990458,1.880618321533054,2.3912833712555766
m12q5_preprocessed_calibrated.csv,12,5,0.14149305555555555,0.3420138888888889,0.8220858895705522,0.8959390862944162,1.9324728542483827,2.3319649321684537
m13q1_preprocessed_calibrated.csv,13,1,0.14882881484212773,0.33431659842030703,0.913678445690442,0.928948743251872,3.0449532876165843,3.3952894968602783
m13q2_preprocessed_calibrated.csv,13,2,0.09875608436992969,0.2802163331530557,0.7752464403066812,0.8145603335134718,1.8838388702223734,2.2350627474874694
m13q3_preprocessed_calibrated.csv,13,3,0.11405166981726528,0.2904851921865154,0.8342541436464088,0.8394793926247288,2.081876266283414,2.2028780934788585
m13q4_preprocessed_calibrated.csv,13,4,0.18020680485805415,0.36185339037344744,0.8958675790358959,0.9107125859081996,3.1459062956167787,3.2408231078455736
m13q5_preprocessed_calibrated.csv,13,5,0.16646848989298454,0.4637336504161712,0.8535714285714285,0.9397435897435897,1.9604668665379252,2.9095572679429056
m14q1_preprocessed_calibrated.csv,14,1,0.17341706302021404,0.2777571343638526,0.9676451682022713,0.9554515050167224,3.7904667218202053,3.966344385764506
m14q2_preprocessed_calibrated.csv,14,2,0.15649296803802926,0.31250153939622827,0.9784901106972352,0.96652917531461,3.8597759449576765,3.9803437863001503
m14q3_preprocessed_calibrated.csv,14,3,0.1531394035591099,0.268642593327432,0.9437911102252342,0.9352346324281332,3.4613404448760354,3.03095193745683
m14q4_preprocessed_calibrated.csv,14,4,0.16024639512782493,0.3272298460528018,0.8603986834751288,0.9027460998084117,2.8678504476584816,2.7710943697762986
m14q5_preprocessed_calibrated.csv,14,5,0.15705056805524617,0.3147694364000891,0.750354609929078,0.8273177636234961,1.5994004344629815,1.995816375529542
m15q1_preprocessed_calibrated.csv,15,1,0.2083714372809023,0.46322969059594576,0.9592209929596781,0.9755696306654602,3.78917364730814,4.086855068853686
m15q2_preprocessed_calibrated.csv,15,2,0.096588134765625,0.281524658203125,0.8783570300157978,0.9195663956639566,2.755888306337874,2.9532972105904856
m15q3_preprocessed_calibrated.csv,15,3,0.12831336860283435,0.2456895370192703,0.8867763298440504,0.8763806761129086,2.6305329343245107,2.523564895303765
m15q4_preprocessed_calibrated.csv,15,4,0.3393218934344476,0.4733065555576378,0.9479010057744586,0.9550735795517037,3.543295783441833,3.617053161300275
m15q5_preprocessed_calibrated.csv,15,5,0.13154437980859449,0.30531056483392754,0.8516405135520685,0.8623232944068838,2.512469421830229,2.509809327014609
m16q1_preprocessed_calibrated.csv,16,1,0.2263544536271809,0.47394398530762166,0.9695740365111561,0.9568902882053766,3.4505785624197043,4.187306874150303
m16q2_preprocessed_calibrated.csv,16,2,0.09889019778039557,0.2582305164610329,0.8407523510971787,0.8232893157262905,2.224915504413663,2.3190193097108978
