ID,Group,folder,q,RR-2D-xy,RR-1D-x,DET-2D-xy,DET-1D-x,ENT-2D-xy,ENT-1D-x
n12q3,Control,12,3,0.1141493055555555,0.2230902777777778,0.9163498098859316,0.8871595330739299,2.965872662523678,2.85132546764602
n12q4,Control,12,4,0.3855179779280883,0.4862228551085795,0.9710412588187493,0.9722946258603016,4.179637167682431,4.123980459789046
n12q5,Control,12,5,0.1097645429362881,0.2517313019390582,0.8990536277602523,0.9174690508940851,2.8598915977821764,2.8892747046235705
n13q1,Control,13,1,0.1335052568934735,0.2053164054751041,0.949479940564636,0.9342995169082126,2.9980685655153563,2.9100295733191213
n13q2,Control,13,2,0.1012645819037349,0.2383099696108224,0.9632139399806388,0.958041958041958,3.2669673464919864,3.4553387899472137
n13q3,Control,13,3,0.1035502958579881,0.2196449704142012,0.9462857142857144,0.9321120689655172,3.509657455268388,3.647768762058223
n13q4,Control,13,4,0.4008264462809917,0.5325717063684978,0.9704277101986944,0.9786559991408704,4.308992488764519,4.541693991309509
n13q5,Control,13,5,0.1478044363965595,0.2648257129923042,0.9111791730474732,0.8982905982905983,2.8775894273909723,2.940100587255248
n14q1,Control,14,1,0.1122228231476473,0.2447268793942671,0.9662650602409638,0.9679558011049724,3.595102618228508,3.335818069590125
n14q2,Control,14,2,0.0876462105431821,0.2430700208299951,0.9122486288848264,0.915622940013184,2.9326536864466366,2.8358793800607485
n14q3,Control,14,3,0.1186613610856035,0.2523211917151311,0.8882201203783319,0.8730287100687424,2.89258377255247,3.1227592383696554
n14q4,Control,14,4,0.5142212972597988,0.6050410452075384,0.9922428330522766,0.98595451939614,4.67691973097364,4.239567797102461
n14q5,Control,14,5,0.1062338058222831,0.2900472488949855,0.8393113342898135,0.9106673673147662,2.323464485388913,2.6601358607358305
n15q1,Control,15,1,0.1461349966584985,0.2357986188460681,0.9679878048780488,0.966461974492206,3.373412700616565,3.496169459454964
n15q2,Control,15,2,0.081517695823148,0.2128812838771389,0.924380704041721,0.929106340489266,2.958272768347562,3.046669675441549
n15q3,Control,15,3,0.1266666666666666,0.2533333333333333,0.9083820662768032,0.9161793372319688,2.9213452816396623,2.734948532807377
n15q4,Control,15,4,0.5362425683709869,0.6039476813317479,0.9756086744423256,0.9753504488895888,4.264894437156631,4.099947126269737
n15q5,Control,15,5,0.0918877354863514,0.2741253364090734,0.7238493723849372,0.697054698457223,1.6074739244334917,1.9476636828284883
n16q1,Control,16,1,0.1403749428440786,0.271452522481329,0.9522258414766558,0.9382369455362156,3.4732868400415158,3.23042945094916
n16q2,Control,16,2,0.0856176790242724,0.2288370969689651,0.8956276445698167,0.912401055408971,2.4972221885117936,2.691673051690078
n16q3,Control,16,3,0.1162190082644628,0.2453512396694215,0.92,0.8852631578947369,2.8839199457274,2.733468037501959
n16q4,Control,16,4,0.5006898790682575,0.547439331223115,0.9822499594747932,0.9716085989621942,4.206235242859719,4.209694917614924
n16q5,Control,16,5,0.1,0.308,0.808,0.8285714285714286,2.276329276473052,2.299367790371732
n17q1,Control,17,1,0.1085600907029478,0.2630385487528344,0.908616187989556,0.9547413793103448,2.914795647395534,3.372135630215486
n17q2,Control,17,2,0.1015625,0.2253125,0.916923076923077,0.9001386962552012,3.046187999451979,2.881928559147356
n17q3,Control,17,3,0.112001281845858,0.2395449447203973,0.894134477825465,0.8367892976588629,2.3709637156000647,2.414526509604183
n17q4,Control,17,4,0.5358623811679493,0.6348392937980987,0.9613422093062548,0.9692518326250036,3.81233985161,3.912568473878063
n17q5,Control,17,5,0.1428571428571428,0.2836318200749688,0.8134110787172012,0.8619676945668135,1.915492749889591,2.172885705710065
n18q1,Control,18,1,0.1480784735286213,0.2507390486428379,0.9201451905626136,0.894962486602358,3.205341341289776,2.880060348114193
n18q2,Control,18,2,0.1052941671576466,0.2344078781247369,0.9280575539568344,0.941113105924596,3.289497822467633,3.063960757050596
n18q3,Control,18,3,0.126938775510204,0.2322448979591836,0.9260450160771704,0.8717047451669596,2.724193327933685,2.5006933460126395
n18q4,Control,18,4,0.5285472589076033,0.5984444837251585,0.9742009459653146,0.9735009916030212,3.985456349479604,4.248614284589882
n18q5,Control,18,5,0.1675347222222222,0.3029513888888889,0.7512953367875648,0.8481375358166189,2.0246924155914114,2.0877002576449115
n19q1,Control,19,1,0.1260478585581466,0.2626124066453285,0.9613059250302296,0.9628554846198492,3.132498790406664,3.291799632128709
n19q2,Control,19,2,0.0794444444444444,0.2527777777777777,0.9090909090909092,0.9142857142857144,2.4214818803192,2.732853169731932
n19q3,Control,19,3,0.1727367325702393,0.2669094693028095,0.933734939759036,0.8791423001949318,3.029781106487289,2.427907929965204
n19q4,Control,19,4,0.658561862244898,0.7248883928571429,0.988742283016584,0.987957769712966,4.693726170686598,4.671594490408984
n19q5,Control,19,5,0.165406427221172,0.3251417769376181,0.8571428571428571,0.8430232558139535,2.583599988086218,2.3998303373197047
n2q1,Control,2,1,0.1372374510501958,0.241189035243859,0.9390402075226978,0.9512915129151291,3.130449463737191,3.367287631898432
n2q2,Control,2,2,0.1028099173553719,0.2535537190082644,0.8520900321543409,0.8794002607561929,2.4780869212762053,2.6607889334069865
n2q3,Control,2,3,0.110656027116729,0.2147447214179789,0.9055520102105936,0.9072673462676752,2.80087499393857,2.9489258964289933
n2q4,Control,2,4,0.5102777777777778,0.6296527777777777,0.9893848666303756,0.9899084592478218,4.465796455823574,4.374073318902412
n2q5,Control,2,5,0.2764321414840446,0.4199666794822504,0.951475815175398,0.9739599226935204,3.528914257574384,3.579550236683242
n20q1,Control,20,1,0.1341037355549583,0.2727761354474604,0.8557114228456913,0.8482758620689655,2.44468163122022,2.613938731024949
n20q2,Control,20,2,0.1129607609988109,0.2407847800237812,0.9421052631578948,0.925925925925926,3.0671224930577745,3.036392363872115
n20q3,Control,20,3,0.1431327160493827,0.2596450617283951,0.8598382749326146,0.8172362555720654,2.6206468575274267,2.657138451437841
n20q4,Control,20,4,0.509794918885828,0.6588613406795225,0.9695787050935656,0.9798683701122726,3.992810770026742,4.274775046769533
n20q5,Control,20,5,0.1621301775147929,0.3846153846153846,0.7956204379562044,0.8707692307692307,2.324717728051524,2.406150466284702
n3q1,Control,3,1,0.1707015457788347,0.2651605231866825,0.9665645026469768,0.9591031390134528,3.8203699897850183,3.523273875190648
n3q2,Control,3,2,0.1029362880886426,0.244764542936288,0.9268030139935416,0.9139882299683114,2.952989740176829,2.8929158603636864
n3q3,Control,3,3,0.1227548092252099,0.2551812094802848,0.9307359307359307,0.9133694294044148,2.935910972428115,2.886104097645782
n3q4,Control,3,4,0.4778074074074074,0.6081777777777778,0.9930546942825252,0.9923349248108092,4.920392276848971,4.636012247825601
n3q5,Control,3,5,0.1570934256055363,0.3129411764705882,0.8149779735682819,0.8620079610791685,2.186237367137734,2.2963420581941185
n4q1,Control,4,1,0.2084601826630347,0.3863162954654702,0.9431206764027672,0.9518871837411862,3.0731711808092257,3.3730079193422253
n4q2,Control,4,2,0.1133691392074321,0.2518507766003774,0.9180537772087068,0.8835734870317002,3.091894260982277,3.136489433953204
n4q3,Control,4,3,0.1322314049586777,0.2641322314049587,0.91125,0.8886107634543179,3.208440051499539,3.019835794698483
n4q4,Control,4,4,0.3735101883890811,0.4899611260626255,0.9761537141876824,0.9789441562404638,3.9578584129767145,4.077764179227729
n4q5,Control,4,5,0.1655555555555555,0.4205555555555555,0.9194630872483222,0.9194187582562748,2.97179609191003,2.814467061182424
n5q1,Control,5,1,0.1636114106460151,0.3322223311440055,0.944877171959257,0.9333136618471526,4.155036343809865,3.770067867435989
n5q2,Control,5,2,0.1104501288915328,0.2579813603014079,0.9186116098144824,0.9205739174993596,2.985339085003159,2.986171611456609
n5q3,Control,5,3,0.093935790725327,0.2244351961950059,0.9256329113924052,0.9178807947019868,2.940662627081825,3.043566230315706
n5q4,Control,5,4,0.3127735641017073,0.4769621437401851,0.9724388420040594,0.9759019264448336,3.758677157764636,3.8696306565848064
n5q5,Control,5,5,0.1468224981738495,0.3630387143900657,0.9203980099502488,0.9416498993963782,2.522071611083389,2.9483967175028964
n6q1,Control,6,1,0.1330747174903019,0.2430426716141001,0.8783269961977186,0.890353920888272,2.767903251248273,2.955163302505746
n6q2,Control,6,2,0.135885736956953,0.2536754171350481,0.9549067315490674,0.940742027978104,3.4214602533267158,3.518133509101696
n6q3,Control,6,3,0.0933639758690031,0.2410226946279804,0.9015384615384616,0.8808104886769964,2.5075313944184474,2.557100035353498
n6q4,Control,6,4,0.2584549661801353,0.396626913492346,0.9526515151515152,0.9372826208908336,3.762149810519327,3.610249239629085
n6q5,Control,6,5,0.1403376165280927,0.3121693121693121,0.7737881508078994,0.8337368845843423,1.7867252045937836,2.0962248074461933
n7q1,Control,7,1,0.2268518518518518,0.3763717421124828,0.9455782312925172,0.953986332574032,3.454508467200234,3.022231147233422
n7q2,Control,7,2,0.1038989518003596,0.24187535634402,0.94596876319122,0.9187669990933816,3.188510105932438,3.031606604440887
n7q3,Control,7,3,0.1240301838665107,0.2566691465618025,0.922879177377892,0.8956521739130435,2.528817798689134,2.839205297563782
n7q4,Control,7,4,0.4695489154910401,0.6379593845896042,0.9580666027256708,0.9724525142416232,4.044176161973689,4.619211543714044
n7q5,Control,7,5,0.1831153388822829,0.3650416171224732,0.8506493506493507,0.8876221498371335,2.207685872302621,2.709544079207529
n8q1,Control,8,1,0.1666666666666666,0.2851851851851852,0.925925925925926,0.9194805194805196,2.664211761606293,2.6874055379017023
n8q2,Control,8,2,0.1133921024030914,0.2428450670208912,0.9169329073482428,0.8856290402784684,3.0337105820895687,2.7364255975448963
n8q3,Control,8,3,0.1202823252622291,0.246740515635722,0.9559902200488998,0.9324592769169646,3.04840075392632,2.9727888693382134
n8q4,Control,8,4,0.344535872781065,0.4927884615384615,0.9853750167717698,0.9808630393996248,4.236460708549379,4.125416820743161
n8q5,Control,8,5,0.0948392937980986,0.265504753282028,0.863961813842482,0.9437340153452686,2.4459566169027096,2.8606091538783787
n9q1,Control,9,1,0.1361814744801512,0.2577693761814745,0.9411438089950028,0.9442651804048108,3.6783068845273386,3.3500830791640515
n9q2,Control,9,2,0.1045500822304017,0.26180593625186,0.946067415730337,0.8917140293149866,3.279766756995145,3.264331889914964
n9q3,Control,9,3,0.0937755102040816,0.2121428571428571,0.9455930359085964,0.9389129389129388,3.1533520517296294,3.118965377683055
n9q4,Control,9,4,0.2700211439864015,0.3793341717223366,0.988945186549977,0.984188859339138,4.529148460909369,4.292979487933047
n9q5,Control,9,5,0.1241782322863404,0.2826880934989043,0.8647058823529412,0.8733850129198967,2.388659612916158,2.6228932286418907
m1q1,MCI,1,1,0.1103184040163826,0.3182718985334918,0.7293413173652694,0.8580323785803238,1.8683204098708412,2.162843549882884
m1q2,MCI,1,2,0.1161262322524645,0.3365986731973464,0.8120662039508809,0.9034813041075704,2.361803938197609,2.853713663642475
m1q3,MCI,1,3,0.1212244897959183,0.2346938775510204,0.8080808080808081,0.8173913043478261,2.087651328370865,2.643230599380064
m1q4,MCI,1,4,0.2452513645504165,0.4390807239299052,0.9141638944853112,0.9469786187223574,2.9307787638536857,3.537757229600396
m1q5,MCI,1,5,0.2350718065003779,0.4724111866969009,0.8370846730975349,0.9082666666666668,2.098839669558031,2.6956690366058025
m10q1,MCI,10,1,0.264676538542323,0.3748949800462088,0.9787719472274576,0.9753484137544646,4.2525525595268965,4.031282012938836
m10q2,MCI,10,2,0.1125580313763921,0.3007333338870018,0.8877001401903638,0.9230068211317004,2.8628481710101528,3.060358615232274
m10q3,MCI,10,3,0.1124256354786371,0.2503380205516495,0.9085989176187612,0.8779368079935188,2.868131603826635,2.6191496768996765
m10q4,MCI,10,4,0.1299931412894376,0.332914951989026,0.8549042367962856,0.892478213395414,2.696668611929649,2.8431367893783204
m10q5,MCI,10,5,0.162603550295858,0.3562130177514793,0.8777292576419214,0.9056478405315614,2.415908491702491,2.6598337770353435
m11q1,MCI,11,1,0.2513455057592676,0.4011116141039183,0.978787272363418,0.9821932409555458,4.400867970744836,4.220124018491348
m11q2,MCI,11,2,0.1614499064877227,0.3365619292597447,0.9181981859564494,0.9432901491077976,3.4092823248093813,3.642191519576648
m11q3,MCI,11,3,0.11059670781893,0.2498285322359396,0.9178294573643412,0.9162663006177076,2.9125740108502285,3.043653608531533
m11q4,MCI,11,4,0.0803900824652777,0.2711588541666667,0.769866711658512,0.8541916766706683,2.176770592230287,2.41246935017306
m11q5,MCI,11,5,0.0998193578462793,0.2959617737894062,0.7431406888499709,0.8460326835991336,1.6881130210391828,2.3496581294176924
m12q1,MCI,12,1,0.1098799630655586,0.2658937792825143,0.875505757858699,0.8716398713826367,2.4980689457947176,2.6693142843728435
m12q2,MCI,12,2,0.1388507849413199,0.3101661332114007,0.8660812294182217,0.8820638820638821,2.247633611915086,2.3705567449471703
m12q3,MCI,12,3,0.1122938775510204,0.254465306122449,0.7894736842105263,0.7656871551392275,2.043870279535902,2.0100650371666102
m12q4,MCI,12,4,0.0821799307958477,0.3213187235678585,0.7654970760233918,0.8308405623691295,1.9849569261577709,2.5771110806882853
m12q5,MCI,12,5,0.1527777777777778,0.3585069444444444,0.8352272727272727,0.9152542372881356,2.0017411277311794,2.4519401968609125
m13q1,MCI,13,1,0.1683518018979603,0.3623784664945952,0.9223054755043228,0.9376640068548172,3.288423331400695,3.538309597062229
m13q2,MCI,13,2,0.1095727420227149,0.3027582477014602,0.7844027640671274,0.8333690603787067,1.9570596175060904,2.3542750662459544
m13q3,MCI,13,3,0.1262339844570468,0.3098088636841,0.8469217970049917,0.8522033898305085,2.025023790936575,2.293633570983584
m13q4,MCI,13,4,0.199674843794132,0.3893401120135573,0.9087114024495428,0.9221473185059362,3.234310272032085,3.350240970249193
m13q5,MCI,13,5,0.1926278240190249,0.5184304399524375,0.8734567901234568,0.9564220183486238,2.0417438268017065,3.182140626600542
m14q1,MCI,14,1,0.1867196789536266,0.2973394768133174,0.9749253731343284,0.9573856535866032,3.989129908106857,4.046461287427956
m14q2,MCI,14,2,0.1638492294808745,0.3315490020607384,0.981760785689232,0.972364608870069,3.886836107864716,4.075707107682041
m14q3,MCI,14,3,0.1625408259821129,0.2879948719514056,0.9432863849765258,0.9412824589295178,3.575291236487236,3.089845468302744
m14q4,MCI,14,4,0.1798903362557095,0.3564270716197792,0.8784090280466892,0.92137811653684,3.023315375754917,2.916614352381972
m14q5,MCI,14,5,0.1770995767431499,0.3499665849855201,0.7861635220125787,0.8510502864417568,1.8014110359946098,2.0790497477897394
m15q1,MCI,15,1,0.2275948788294467,0.4941700960219479,0.9672693788715888,0.9802606214819956,3.9504161663052,4.265008116008738
m15q2,MCI,15,2,0.10858154296875,0.3082275390625,0.8909499718943227,0.9304950495049504,2.9234522088879444,3.131664044973741
m15q3,MCI,15,3,0.1397165647871494,0.2690441599736849,0.8956248773788503,0.8891492613346917,2.6812993400632457,2.6632790236887285
m15q4,MCI,15,4,0.3705973359653013,0.5043362922150801,0.9584557728720804,0.9606534906092722,3.734502995295101,3.764137057255895
m15q5,MCI,15,5,0.1461812722837305,0.3364608744604991,0.8639281129653402,0.8929168990518683,2.436761848029839,2.60734399444245
m16q1,MCI,16,1,0.2514921946740128,0.5006887052341598,0.9712460063897764,0.9635488308115544,3.670505564991253,4.315349530811428
m16q2,MCI,16,2,0.1101742203484407,0.2811705623411247,0.8548114800225098,0.8504961411245866,2.259502135565488,2.41964951803943
m16q3,MCI,16,3,0.1502184586279897,0.243817846042971,0.8104947526236882,0.790873822279697,2.198185932162699,2.108855243056585
m16q4,MCI,16,4,0.1038863465610272,0.2668533570111331,0.8553583168967784,0.8658817507038649,2.531423734164618,2.491796259689613
m16q5,MCI,16,5,0.1492271105826397,0.4298454221165279,0.8127490039840638,0.8658367911479945,2.4626386374073963,2.475955111781184
m17q1,MCI,17,1,0.1236092059137326,0.3043743331809175,0.8175092478421702,0.8497746619929895,2.335411356009887,2.1135942492414985
m17q2,MCI,17,2,0.1151423532375913,0.3716301335348954,0.7549234135667396,0.7993220338983051,1.8863790966538256,2.2205773238773223
m17q3,MCI,17,3,0.1190514340650536,0.2347380227527639,0.8061911170928667,0.7542662116040956,2.156934419591895,2.022491830808876
m17q4,MCI,17,4,0.1443519482021042,0.3201526187998612,0.7841409691629956,0.8320693391115926,2.2267045051686094,2.356897986026968
m17q5,MCI,17,5,0.1704,0.4704,0.6948356807511737,0.8673469387755102,1.725167780952857,2.076205818442291
m18q1,MCI,18,1,0.1723362846413201,0.3292947013513884,0.937649117226022,0.9200865728793808,3.410121346723399,3.2865872900449165
m18q2,MCI,18,2,0.1543029503251956,0.2971533603544161,0.9364691508857668,0.9337034099920698,3.362974940793076,3.1514722513311573
m18q3,MCI,18,3,0.2109876543209876,0.2917901234567901,0.9575775307197192,0.9462661307383118,3.512452234306872,3.312255926698476
m18q4,MCI,18,4,0.4991873278236914,0.5940266299357209,0.9767758431978514,0.9752973821099252,4.020620177443455,4.200965831706893
m18q5,MCI,18,5,0.123794424626767,0.3468093539437178,0.7737459978655283,0.856,2.200199028391202,2.348387377976422
m19q1,MCI,19,1,0.1146076039582248,0.2670157068062827,0.8005261899067209,0.8373883584847551,2.1693025109533624,2.481541546107243
m19q2,MCI,19,2,0.1461681783747261,0.2896541839847669,0.8758929822103936,0.8833674984095568,2.488321351564902,2.501370697340288
m19q3,MCI,19,3,0.1271824092336912,0.2485937614142742,0.8782309017805858,0.8583602703496914,2.7988408191827663,2.369098058327729
m19q4,MCI,19,4,0.3774495363941141,0.4935263504888552,0.9541957782072246,0.9551061592246256,3.661959230590249,3.917323817256392
m19q5,MCI,19,5,0.0939349112426035,0.2603550295857988,0.7145669291338582,0.7798295454545454,2.04536417984338,2.1887967717211008
m2q1,MCI,2,1,0.1616989664924605,0.3465052327021074,0.9782380914000162,0.9838266822131116,4.005630152711488,4.24093960886959
m2q2,MCI,2,2,0.0889955819494498,0.2624609379676967,0.9235840172205032,0.9471739427945806,2.934205398144573,3.2214375825558017
m2q3,MCI,2,3,0.1410141398607373,0.2792515699090093,0.9315358982126628,0.9222885115496404,3.181059510206236,3.0222157590736414
m2q4,MCI,2,4,0.3046373436053629,0.4675415808175819,0.9327582826896686,0.9632444515407952,3.416064585489355,3.761721764768144
m2q5,MCI,2,5,0.1808999081726354,0.4489623507805326,0.8728934010152284,0.9597480160353432,2.6690267824002314,3.4206153977225964
m20q1,MCI,20,1,0.1515558802045288,0.3970489408327246,0.9128590707538076,0.9371550518801972,2.9170212187240634,3.064194471331845
m20q2,MCI,20,2,0.1044171400889593,0.2693589348365409,0.7756221003795867,0.8351953784947409,2.2484513222287283,2.4200745148292944
m20q3,MCI,20,3,0.0993850426502678,0.2537195000991866,0.7644710578842315,0.7967161845191556,1.5757870889494836,1.8016550560600249
m20q4,MCI,20,4,0.085481251324059,0.2727561612880446,0.8471705906650144,0.8898381877022654,2.484311188438289,2.61184427699374
m20q5,MCI,20,5,0.1887506760411033,0.3282855597620335,0.8724928366762178,0.886326194398682,2.258223211445053,2.531466391397536
m3q1,MCI,3,1,0.1488081978168857,0.334150144798396,0.8705089820359282,0.934,2.6179022054373817,3.338562625405596
m3q2,MCI,3,2,0.093669847132451,0.2535139017133477,0.8072289156626506,0.8788614595980035,2.108590789043016,2.7208962172954947
m3q3,MCI,3,3,0.106875,0.2321875,0.8362573099415205,0.7806191117092867,2.0859736361359262,2.137813498043762
m3q4,MCI,3,4,0.3797734096453368,0.5550525426909364,0.9403353818597324,0.9681253433630562,3.2593503511176234,3.997825684237246
m3q5,MCI,3,5,0.1718567329152938,0.3710277393984483,0.808286951144094,0.909481523918648,2.163187064339647,2.8970797834970776
m4q1,MCI,4,1,0.1793628808864266,0.3656509695290859,0.8494208494208494,0.9043560606060606,2.349181115629236,2.81971871282862
m4q2,MCI,4,2,0.10649162516976,0.2685921231326392,0.861588165278014,0.9352794444818984,2.71039537834442,3.1653337729394875
m4q3,MCI,4,3,0.1579861111111111,0.2508680555555556,0.8296703296703297,0.7923875432525952,1.87162406838932,2.313792025960326
m4q4,MCI,4,4,0.4268473229512191,0.6154869661363168,0.9402906440707732,0.9697347988916968,3.1624129058053976,3.844048059388188
m4q5,MCI,4,5,0.1543624161073825,0.3731813882257556,0.8313393638751094,0.915992757996379,2.214238072104558,2.81792395822744
m5q1,MCI,5,1,0.1540148148148148,0.3012938271604938,0.8712325253302552,0.9221136825542516,2.47247115157834,2.8574694310975914
m5q2,MCI,5,2,0.0993292245241454,0.2592757605009777,0.7996511338151009,0.8564200477326969,2.1518192988979497,2.4153761917869705
m5q3,MCI,5,3,0.1537190082644628,0.2641322314049587,0.7806451612903226,0.7171464330413017,2.001385689523433,2.398900724918082
m5q4,MCI,5,4,0.3353798126951092,0.4964412070759625,0.9406763884579584,0.9507000922277188,3.092204513187337,3.357095684750178
m5q5,MCI,5,5,0.1313609467455621,0.3249704142011834,0.7873873873873873,0.8834668608885652,1.8101496428302952,2.384128613866159
m6q1,MCI,6,1,0.1183999081726354,0.2965736914600551,0.8625787687833253,0.9113691340106436,2.559824935456079,2.747628985297334
m6q2,MCI,6,2,0.0938475546305931,0.277087669094693,0.7636867636867637,0.849196103743692,1.7847263642659246,2.254826221763802
m6q3,MCI,6,3,0.1581163434903047,0.2913019390581717,0.8780658724597057,0.892734880182579,2.471456501585162,2.497255521859773
m6q4,MCI,6,4,0.0959135092243602,0.3095946571447464,0.8114443295415374,0.8903602449095828,2.126702043316993,2.7677312870942563
m6q5,MCI,6,5,0.112317550729797,0.3316126735493058,0.8129952456418383,0.8588298443370908,1.942842458075424,2.303541037407171
m7q1,MCI,7,1,0.1056966999765231,0.3107207381926936,0.8595847416706904,0.9186623304096448,2.3014587507049344,2.797126836602313
m7q2,MCI,7,2,0.103646452635751,0.2710397674725855,0.8311026131293817,0.8842310504508896,2.105445981892947,2.4120212935769407
m7q3,MCI,7,3,0.1033057851239669,0.2425390266299357,0.8455555555555555,0.8528159015617606,2.5263645390437506,2.474882587724735
m7q4,MCI,7,4,0.0837912087912087,0.3007034174616592,0.8205728697531977,0.8940314241252949,2.245804575559089,2.7604837902640345
m7q5,MCI,7,5,0.0901333333333333,0.2845333333333333,0.7534516765285996,0.8269290846610434,1.9324694989188536,2.3045167626122893
m8q1,MCI,8,1,0.0949494949494949,0.2768411386593205,0.8032882011605416,0.8756799787713945,2.1045055049934853,2.5353874598087365
m8q2,MCI,8,2,0.0995339312195466,0.2856436692323988,0.8222774033345158,0.872929542645241,2.335918068867728,2.5067018977087927
m8q3,MCI,8,3,0.147077389218533,0.2411942936497917,0.8630901287553648,0.8267469248887725,2.418836291713814,2.458759696705255
m8q4,MCI,8,4,0.1698948331047096,0.3569516841944825,0.9362687049197976,0.8977950093084425,3.4409808355255724,3.3145938014036758
m8q5,MCI,8,5,0.1155901937949774,0.3186419421302517,0.8682510979075174,0.9336519538937308,2.654910242559549,2.859628501667125
m9q1,MCI,9,1,0.1373884913243799,0.3425644544652485,0.8530146271851587,0.8952639862641294,2.3593117716975085,2.669379785595079
m9q2,MCI,9,2,0.1049169425609738,0.2653934566062831,0.8475954251067934,0.856403551778613,2.4155006411295328,2.456173606461286
m9q3,MCI,9,3,0.092637976668954,0.2579158905989608,0.7544973544973544,0.7848726719878373,1.8082490895987624,1.896619188201475
m9q4,MCI,9,4,0.1304,0.308672,0.8790184049079754,0.8773584905660378,2.8260098640145066,2.9238706905654968
m9q5,MCI,9,5,0.0764467426346196,0.2561524466149574,0.7720250521920669,0.8444859813084112,2.109376404117372,2.328083377959125
m6q1,MCI,6,1,0.1213476990504017,0.2732834185536888,0.8931527464258842,0.9401937854994988,2.654365230250724,3.0692026443024862
m6q2,MCI,6,2,0.0923806220372297,0.2401433691756272,0.804755944931164,0.830524795377949,1.803671104117351,2.015264552018727
m6q3,MCI,6,3,0.1172337278106508,0.2176405325443787,0.9242902208201892,0.8819031435853866,2.952588082681931,2.7841905297887624
m6q4,MCI,6,4,0.1825635478637101,0.2782693347755544,0.8018722597464154,0.8081318510456348,2.1792820741596466,2.267735321281021
m6q5,MCI,6,5,0.1642906574394463,0.2794463667820069,0.8466722830665543,0.8593363051015354,2.1163747511812665,2.2937538940312683
ad10q1,AD,10,1,0.102592,0.304992,0.8147223955084217,0.9053614521036616,2.4491907391952883,2.8110018818790827
ad10q2,AD,10,2,0.0912471655328798,0.2951020408163265,0.820079522862823,0.9004149377593361,2.324001914568446,2.7218391855187227
ad10q3,AD,10,3,0.0983813443072702,0.2588203017832647,0.8259899609592861,0.8376086495654017,2.4145847546892263,2.4962632758455805
ad10q4,AD,10,4,0.0897674960666627,0.3206689586853913,0.8523206751054853,0.9248591677266944,2.4955400622527235,3.131662243808609
ad10q5,AD,10,5,0.0994338933528122,0.2638787436084733,0.7603305785123967,0.8491349480968858,2.005987412499122,2.3382857488441178
ad11q1,AD,11,1,0.1137920014609203,0.3496849890430971,0.7791374122367102,0.9090018930739604,2.1039434235027583,2.926131899639268
ad11q2,AD,11,2,0.1129533179786371,0.3355857121074722,0.7899822380106571,0.8639309371786594,2.153126370889104,2.4082889289933336
ad11q3,AD,11,3,0.1082571401640117,0.2526157036478462,0.8145407052677406,0.8707089552238806,2.2520684475075785,2.3748852603305526
ad11q4,AD,11,4,0.095219764435507,0.2676702097098535,0.8157243709648223,0.8604790933287542,2.2391268450429287,2.5369445593980275
ad11q5,AD,11,5,0.2239048134126555,0.3888588426176311,0.9000603864734299,0.9278511821974964,2.7610136626022355,2.855810989753843
