filename,folder,q,RR-2D-xy,RR-1D-x,DET-2D-xy,DET-1D-x,ENT-2D-xy,ENT-1D-x
ad10q1_preprocessed_calibrated.csv,10,1,0.077312,0.251904,0.5724337748344371,0.6857215447154471,2.6431481954402343,2.720541910976274
ad10q2_preprocessed_calibrated.csv,10,2,0.06503401360544217,0.24353741496598638,0.599721059972106,0.6890130353817505,2.4623519607646918,2.373037675606719
ad10q3_preprocessed_calibrated.csv,10,3,0.0854320987654321,0.21755829903978052,0.642903018625562,0.6277427490542244,2.3287195150470295,2.4316837274682817
ad10q4_preprocessed_calibrated.csv,10,4,0.06680846104539362,0.26592273177553755,0.5970344526820759,0.7463569628574559,2.39975413315842,3.132522439055184
ad10q5_preprocessed_calibrated.csv,10,5,0.0739590942293645,0.2183162892622352,0.48641975308641977,0.5520702634880803,2.597321394154164,2.214894148954681
ad11q1_preprocessed_calibrated.csv,11,1,0.07802227903579255,0.28761869978086196,0.4874195435927443,0.7152380952380952,2.0140252063854307,2.6133082628670388
ad11q2_preprocessed_calibrated.csv,11,2,0.0820406230689597,0.2743862802847306,0.5230362907170106,0.5910619753736364,1.9662014632025981,2.1948400192391833
ad11q3_preprocessed_calibrated.csv,11,3,0.0852106701856914,0.21034027712319728,0.5652654867256637,0.5955635222944208,2.1214176121222104,2.1956574190380236
ad11q4_preprocessed_calibrated.csv,11,4,0.06926170640620512,0.21621373168629704,0.5159684778100373,0.6038212159863946,1.9419670498573471,2.3419209544401047
ad11q5_preprocessed_calibrated.csv,11,5,0.16569767441860464,0.3165224445646295,0.6430028559771522,0.7018368218709953,2.4384936413226903,2.616671968670992
ad12q1_preprocessed_calibrated.csv,12,1,0.10386609355730894,0.34524251385879,0.4413832853025937,0.658678689093116,1.8826663526579381,2.405945058791821
ad12q2_preprocessed_calibrated.csv,12,2,0.07706975186168157,0.25929552423406943,0.4543630892678034,0.5877968796581536,1.9798889721550288,2.1070622509726253
ad12q3_preprocessed_calibrated.csv,12,3,0.11454438989234719,0.21201747669023918,0.6649626425481715,0.6617803271722966,2.305968953264018,2.267768153012856
ad12q4_preprocessed_calibrated.csv,12,4,0.05866347588060778,0.23329344850759723,0.4920368818105616,0.589685941122743,2.3532998047132425,2.386570081927946
ad12q5_preprocessed_calibrated.csv,12,5,0.08164782867340868,0.3138013087447948,0.5127504553734062,0.6734597156398104,2.11120548075344,2.3985179794501525
ad13q1_preprocessed_calibrated.csv,13,1,0.10785875597416011,0.2958806743579419,0.6266839798733972,0.7319685225726288,2.2319880654625646,2.809115387764913
ad13q2_preprocessed_calibrated.csv,13,2,0.08950599818922589,0.2838954277953825,0.5644065117749328,0.6883595774367152,2.1904602934578454,2.5805154620656543
ad13q3_preprocessed_calibrated.csv,13,3,0.1532936979785969,0.24499405469678953,0.5929258454855725,0.5822170452339351,2.2041084668330875,2.2175472374499137
ad13q4_preprocessed_calibrated.csv,13,4,0.0679317449025785,0.2561413881985569,0.5479396164830681,0.6880793507664563,2.406995014638398,2.6713806703742553
ad13q5_preprocessed_calibrated.csv,13,5,0.08122448979591837,0.23357142857142857,0.5640703517587939,0.6033202271734381,2.7055588356799,2.318376762150619
ad14q1_preprocessed_calibrated.csv,14,1,0.09082842797783934,0.3062889542936288,0.5942339766499881,0.7715678654702184,2.140562141769446,2.764848881989934
ad14q2_preprocessed_calibrated.csv,14,2,0.11754285167097578,0.30173321842382456,0.7993211133740665,0.8663916217073945,3.012947088603989,3.385635879284266
ad14q3_preprocessed_calibrated.csv,14,3,0.16377936018705494,0.29351330286605026,0.7636455404138727,0.8447797223898612,3.1016667992391147,3.4992136123558137
ad14q4_preprocessed_calibrated.csv,14,4,0.07035578254847645,0.2732643698060942,0.5758228237465395,0.714183891660727,2.419646910599369,2.9144850201310226
ad14q5_preprocessed_calibrated.csv,14,5,0.07956294244382887,0.25315481686672825,0.4564796905222437,0.478419452887538,1.5419245080821846,1.8409140152704444
ad15q1_preprocessed_calibrated.csv,15,1,0.09643278799122955,0.27612160566706023,0.49672059466550067,0.7035198900511568,1.829719113466317,2.517807540708437
ad15q2_preprocessed_calibrated.csv,15,2,0.062000132196443916,0.24238217991936017,0.494136460554371,0.5747204799563677,1.758793534176702,2.1246228552744157
ad15q3_preprocessed_calibrated.csv,15,3,0.09154177222917494,0.22993803607948476,0.48449483161053686,0.5929908403026682,1.8467713480007124,2.220276089046766
ad15q4_preprocessed_calibrated.csv,15,4,0.0700708266845833,0.27728786988046245,0.3999200958849381,0.5586067642604745,1.9480674422363293,2.315114990639321
ad15q5_preprocessed_calibrated.csv,15,5,0.07282148649183182,0.28729085083659667,0.38077131993481805,0.5751067052182294,1.750975502013554,2.5221279377650965
ad16q1_preprocessed_calibrated.csv,16,1,0.12974844962280865,0.2743697817391071,0.7563625077591558,0.8036203522504892,2.8393119042481456,3.0860108926165006
ad16q2_preprocessed_calibrated.csv,16,2,0.14049586776859505,0.2932597443449913,0.7602279666191736,0.734763529985373,3.1532653027300523,2.634184278519232
ad16q3_preprocessed_calibrated.csv,16,3,0.05090027700831025,0.20135041551246538,0.5306122448979592,0.5068787618228718,1.7738610491752285,1.9158718871676446
ad16q4_preprocessed_calibrated.csv,16,4,0.048631656804733726,0.20109097633136094,0.5161596958174905,0.5471264367816092,1.7501674977535044,2.0055017237539996
ad16q5_preprocessed_calibrated.csv,16,5,0.062145328719723184,0.2555017301038062,0.34521158129175944,0.542795232936078,1.7630649707981951,2.2566026364865683
ad17q1_preprocessed_calibrated.csv,17,1,0.08673980842058365,0.2671251949209178,0.603852327447833,0.6898780360679663,2.2733387479892104,2.590572417158919
ad17q2_preprocessed_calibrated.csv,17,2,0.07443735880351168,0.23063284623523692,0.49750288129081827,0.5184128952262864,1.9875077190264914,2.0257004000596748
ad17q3_preprocessed_calibrated.csv,17,3,0.062243684631997864,0.18352787012545804,0.464327485380117,0.4782493719423509,1.9348201656794193,1.8727743346371484
ad17q4_preprocessed_calibrated.csv,17,4,0.0628519692168402,0.2335717519239475,0.48717948717948717,0.5808977440111637,2.0160257532784613,2.127080697228366
ad17q5_preprocessed_calibrated.csv,17,5,0.05269870421385573,0.21610039791857974,0.34462729912875123,0.43106704438149196,1.2922075383235017,1.7029930946966467
ad18q1_preprocessed_calibrated.csv,18,1,0.07732519020754619,0.24737332436209306,0.3647925033467202,0.5672141437388848,1.596706979671604,2.0712371069086384
ad18q2_preprocessed_calibrated.csv,18,2,0.07644254815298716,0.256969041227327,0.4624115369208172,0.6047666335650447,1.7192617042793046,2.1319797352434744
