filename,folder,q,RR-2D-xy,RR-1D-x,DET-2D-xy,DET-1D-x,ENT-2D-xy,ENT-1D-x
n1q1_preprocessed_calibrated.csv,1,1,0.06904435299497028,0.15927450083828684,0.6556291390728477,0.6842105263157895,0.9623613883550401,1.3458630299974859
n1q2_preprocessed_calibrated.csv,1,2,0.05546335924534894,0.15241505808367542,0.7039370078740157,0.6916905444126075,1.9354258494861565,1.758051189984085
n1q3_preprocessed_calibrated.csv,1,3,0.09339678762641285,0.1552647233789411,0.821656050955414,0.7528735632183908,2.2585503473788506,2.2506699736294333
n1q4_preprocessed_calibrated.csv,1,4,0.14382829418053233,0.31674022093692605,0.8326662854964741,0.9274772825616616,2.8073520630959794,2.965350071201656
n1q5_preprocessed_calibrated.csv,1,5,0.057484567901234566,0.17669753086419754,0.5771812080536913,0.6681222707423581,0.812522387943712,1.567825505599245
n10q1_preprocessed_calibrated.csv,10,1,0.09179841034151454,0.158005065944624,0.8858230256898192,0.8253178551686015,2.480665720913105,2.782062514289224
n10q2_preprocessed_calibrated.csv,10,2,0.06659134241932067,0.15726290516206481,0.8282078472958643,0.8096093399191738,2.127756435642145,2.2883922234130942
n10q3_preprocessed_calibrated.csv,10,3,0.05935650887573964,0.12962278106508876,0.8130841121495327,0.776034236804565,1.614758938042493,1.94603696371796
n10q4_preprocessed_calibrated.csv,10,4,0.2358494031221304,0.34670339761248853,0.8875564553807818,0.9353745100116537,2.914607003963851,3.0191799755454607
n10q5_preprocessed_calibrated.csv,10,5,0.06683710737764792,0.15887509130752375,0.8524590163934426,0.7471264367816092,1.7301433728290387,1.805575987843559
n11q1_preprocessed_calibrated.csv,11,1,0.1037326388888889,0.1759982638888889,0.9100418410041841,0.7953144266337855,2.3650217519561596,2.304095467173997
n11q2_preprocessed_calibrated.csv,11,2,0.06430013816558613,0.1308321819534488,0.8677685950413223,0.7562956945572705,2.62961234153338,2.2285018822412908
n11q3_preprocessed_calibrated.csv,11,3,0.07535338505686046,0.13550855563821873,0.844851904090268,0.8133333333333334,2.3114225465527625,2.2088413103879554
n11q4_preprocessed_calibrated.csv,11,4,0.19195901501096307,0.2877382357901838,0.9419000549148819,0.9563305978898007,3.4109698647234614,3.5847140124018915
n11q5_preprocessed_calibrated.csv,11,5,0.0874074074074074,0.1706172839506173,0.8531073446327684,0.8668596237337193,2.3032162435289916,2.356614000235869
n12q1_preprocessed_calibrated.csv,12,1,0.07738542449286251,0.16003005259203607,0.8217122683142101,0.8224498506188647,2.0306062580787936,2.108875861623854
n12q2_preprocessed_calibrated.csv,12,2,0.09666321048166651,0.19351494014515977,0.9132130667966846,0.9242571846078909,2.697738869960204,2.8263683245997484
n12q3_preprocessed_calibrated.csv,12,3,0.07139756944444445,0.1254340277777778,0.8419452887537994,0.7664359861591695,2.5756256734195353,2.2881585203438037
n12q4_preprocessed_calibrated.csv,12,4,0.18638661445354218,0.2872054111783553,0.9115287646115059,0.9238435222370965,2.9855276688865224,3.1787240093587994
n12q5_preprocessed_calibrated.csv,12,5,0.06440443213296398,0.17970914127423823,0.8709677419354839,0.8323699421965318,2.600056064886979,2.927986362636149
n13q1_preprocessed_calibrated.csv,13,1,0.08906962904185678,0.14064669708391192,0.888641425389755,0.9125528913963329,2.3679234258136486,2.3208821101640598
n13q2_preprocessed_calibrated.csv,13,2,0.053230075482795805,0.13812371336143514,0.8710865561694291,0.8850248403122782,2.178709209407594,2.4308305893756006
n13q3_preprocessed_calibrated.csv,13,3,0.05562130177514793,0.12579881656804734,0.9191489361702128,0.8664158043273753,2.6411301257292314,2.8828609271426378
n13q4_preprocessed_calibrated.csv,13,4,0.16187194372158198,0.30648574451657185,0.8854341489267733,0.929974341031024,2.9712097061506153,3.474700130436161
n13q5_preprocessed_calibrated.csv,13,5,0.06337709370755998,0.16319601629696695,0.8214285714285714,0.812760055478502,1.9761432788120292,2.046245943893903
n14q1_preprocessed_calibrated.csv,14,1,0.06192536506219578,0.14223904813412655,0.8820960698689956,0.8992395437262357,2.6262331857418095,2.6226174398361084
n14q2_preprocessed_calibrated.csv,14,2,0.050472680660150614,0.13379266143246274,0.8031746031746032,0.7868263473053893,1.8164137867020413,1.7788329892239543
n14q3_preprocessed_calibrated.csv,14,3,0.06070809101112131,0.15580042852770126,0.8252100840336134,0.8140144073346431,2.3913537372016394,2.611672611394926
n14q4_preprocessed_calibrated.csv,14,4,0.2939068100358423,0.44987859868192853,0.9380409126671911,0.9584939604214855,3.107921497939862,3.8804543794082376
n14q5_preprocessed_calibrated.csv,14,5,0.051668952903520804,0.17085810089925316,0.775811209439528,0.752007136485281,2.337533085909623,2.0789109507897674
n15q1_preprocessed_calibrated.csv,15,1,0.07284473156605034,0.1337714413009579,0.863914373088685,0.8825978351373855,2.3686640834966983,2.610564139484754
n15q2_preprocessed_calibrated.csv,15,2,0.049420767350409185,0.11914124774152407,0.8365591397849462,0.8322925958965209,2.0140921446276243,2.2325224062595193
n15q3_preprocessed_calibrated.csv,15,3,0.07234567901234568,0.15753086419753087,0.825938566552901,0.85423197492163,2.290235935921654,2.158830552791119
n15q4_preprocessed_calibrated.csv,15,4,0.247871581450654,0.36382877526753865,0.8704787489206562,0.9182953134191777,2.9537718435930485,3.577392441477617
n15q5_preprocessed_calibrated.csv,15,5,0.05420991926182238,0.14417531718569782,0.6312056737588653,0.5146666666666667,0.7742433029172697,1.0663780363978683
n16q1_preprocessed_calibrated.csv,16,1,0.08428593202255753,0.1568358481938729,0.8878842676311031,0.8678328474246841,2.4152820827589117,2.352925420574756
n16q2_preprocessed_calibrated.csv,16,2,0.05446202149498853,0.13995894215674434,0.7827050997782705,0.8067299396031061,2.1193647221238368,1.9029437776179212
n16q3_preprocessed_calibrated.csv,16,3,0.06508264462809918,0.13016528925619836,0.8095238095238095,0.7559523809523809,2.159965478032103,1.938914370677351
n16q4_preprocessed_calibrated.csv,16,4,0.3156805454102751,0.3817871925980034,0.9199125851651884,0.9310161564625851,3.0423393278080844,3.4330093503275516
n16q5_preprocessed_calibrated.csv,16,5,0.0552,0.1808,0.855072463768116,0.6858407079646017,1.9026831892554923,2.0390067141868404
n17q1_preprocessed_calibrated.csv,17,1,0.06037414965986394,0.1584467120181406,0.7981220657276995,0.8855098389982111,1.8593980522670863,2.5763882435714223
n17q2_preprocessed_calibrated.csv,17,2,0.0646875,0.1378125,0.8985507246376812,0.8752834467120182,2.2422765916337744,2.5649143202775777
n17q3_preprocessed_calibrated.csv,17,3,0.06553436949206858,0.1357154302195161,0.8337408312958435,0.7567886658795749,2.241794215003022,2.072582099902276
n17q4_preprocessed_calibrated.csv,17,4,0.25888637392485286,0.36731552738795836,0.8205217877876477,0.854769534138526,2.582162855569398,2.718713400074657
n17q5_preprocessed_calibrated.csv,17,5,0.085381091211995,0.17451062057476052,0.7268292682926829,0.7279236276849642,1.6683844464761424,1.824373260103717
n18q1_preprocessed_calibrated.csv,18,1,0.08949207202364956,0.14969094329481322,0.8858858858858859,0.8168761220825853,2.5619442784843263,2.250092235479644
n18q2_preprocessed_calibrated.csv,18,2,0.06455685548354516,0.1408130628734955,0.8670143415906127,0.8529587567244471,2.7833619624422012,2.316398429304934
n18q3_preprocessed_calibrated.csv,18,3,0.07265306122448979,0.15346938775510205,0.8539325842696629,0.7526595744680851,1.9186415226438223,1.9427323800894292
n18q4_preprocessed_calibrated.csv,18,4,0.28628064947854853,0.3572889573495619,0.9103819352562407,0.9211251678563857,3.1687665029062977,3.3593291905815956
n18q5_preprocessed_calibrated.csv,18,5,0.0546875,0.16319444444444445,0.6666666666666666,0.6382978723404256,0.8343470230852538,1.2367905870330522
n19q1_preprocessed_calibrated.csv,19,1,0.0772748056698674,0.15256820606614846,0.9053254437869822,0.9040959040959041,2.6757833763423124,2.6840982769234807
n19q2_preprocessed_calibrated.csv,19,2,0.04888888888888889,0.14666666666666667,0.8295454545454546,0.8181818181818182,1.739586542814162,1.6794387094595282
n19q3_preprocessed_calibrated.csv,19,3,0.10613943808532779,0.17898022892819979,0.8578431372549019,0.8459302325581395,2.151758229567457,2.0644805383996143
n19q4_preprocessed_calibrated.csv,19,4,0.3840880102040816,0.5031887755102041,0.9116853466168535,0.936787072243346,3.2726014176175124,3.588274320066243
n19q5_preprocessed_calibrated.csv,19,5,0.09546313799621928,0.1833648393194707,0.7821782178217822,0.7164948453608248,1.5714304758297357,1.3986398785369252
n2q1_preprocessed_calibrated.csv,2,1,0.07920968316126735,0.1495194019223923,0.9011235955056179,0.9107142857142857,2.683054600439196,3.0173460857656034
n2q2_preprocessed_calibrated.csv,2,2,0.056859504132231405,0.14214876033057852,0.7558139534883721,0.7604651162790698,1.858841576011152,2.013619537154262
n2q3_preprocessed_calibrated.csv,2,3,0.06842737094837935,0.12986371018995835,0.8699690402476781,0.7922784121805329,2.573964604808064,2.45629758700618
n2q4_preprocessed_calibrated.csv,2,4,0.23753472222222222,0.3827777777777778,0.8928519222335916,0.941400580551524,2.8943835455121434,3.303250713811533
n2q5_preprocessed_calibrated.csv,2,5,0.12990730061087616,0.23602033405954975,0.9020059191055574,0.9207239819004525,2.909043492239578,2.8276801463546923
n20q1_preprocessed_calibrated.csv,20,1,0.06691749529696318,0.15667831228164472,0.6626506024096386,0.7770154373927959,1.5714304758297357,2.2168146651824587
n20q2_preprocessed_calibrated.csv,20,2,0.06718192627824018,0.16409036860879905,0.8584070796460177,0.8369565217391305,2.111686527218107,2.306789608773757
n20q3_preprocessed_calibrated.csv,20,3,0.0787037037037037,0.15470679012345678,0.7941176470588235,0.6733167082294265,1.9489029757056424,1.654099548492736
n20q4_preprocessed_calibrated.csv,20,4,0.20533619018467503,0.4003673094582185,0.8077018633540373,0.8922018348623854,2.4176593743652766,2.976284977017059
n20q5_preprocessed_calibrated.csv,20,5,0.06556213017751479,0.1995266272189349,0.6606498194945848,0.67497034400949,1.3368811718294185,1.4809588674060905
n3q1_preprocessed_calibrated.csv,3,1,0.09155766944114149,0.14958382877526755,0.921038961038961,0.909697933227345,2.881616066018584,2.7885190510870057
n3q2_preprocessed_calibrated.csv,3,2,0.07013850415512465,0.13994459833795014,0.8988941548183255,0.8178939034045922,2.5522167166837963,2.3940487096245753
n3q3_preprocessed_calibrated.csv,3,3,0.08045488362206397,0.15485173769794877,0.8811096433289299,0.8380233356211393,2.323017376759064,2.164123172302566
n3q4_preprocessed_calibrated.csv,3,4,0.2832395061728395,0.40641975308641975,0.9449055024757654,0.9609234507897935,3.7214807253595508,3.7003334645306616
n3q5_preprocessed_calibrated.csv,3,5,0.07930795847750866,0.18006920415224914,0.8638743455497382,0.7663335895465027,2.6592456146801497,1.973494835558781
n4q1_preprocessed_calibrated.csv,4,1,0.11520589649094697,0.22127864124339047,0.874826147426982,0.8609703113685735,2.6911504196160734,2.6125354572151758
